bathrooms,house_condition,house_grade,schools_nearby,built_year,house_area,living_area,inflation_rate,bedrooms,floors,living_area,price
5,5,10,3,2017,1940,2780,0,4,2,2780,3500000
4,5,10,3,2008,1920,1300,-0.9,4,2,1300,1281800
4,5,10,3,2017,2910,2780,0.4,5,2,2780,3640000
3,5,10,3,2016,2920,2370,0.7,3,2,2370,2289000
5,5,10,3,2017,2530,2510,0.6,9,2,2510,2816000
2,5,10,3,2017,1790,1670,0.9,3,2,1670,2970000
3,5,10,3,2015,3260,2490,0.7,3,2,2490,2268000
3,5,10,3,2008,1610,1610,0.6,4,2,1610,2181740
4,5,10,3,2011,1910,2740,-0.1,4,2,2740,2163000
3,5,10,3,2013,1500,1970,0.6,4,2,1970,2310000
3,5,10,3,2017,3130,2820,0.1,4,2,2820,2760000
3,5,10,3,2017,2550,2030,-0.1,3,2,2030,1540000
3,5,10,3,2013,1880,1360,0.1,4,2,1360,2415000
4,5,10,3,2017,2750,2370,0.4,5,2,2370,3380000
1,5,10,3,2010,1820,1820,0.1,4,2,1820,2626000
4,5,10,3,2011,1870,3440,0,5,2,3440,2575000
4,5,10,3,2017,2720,2270,-0.1,4,2,2270,2835000
3,5,10,3,2017,2880,1880,0.1,5,2,1880,2530000
3,5,10,3,2017,1750,1970,0.4,4,2,1970,3068000
3,5,10,3,2017,2300,2410,0.1,4,2,2410,3328000
4,5,10,3,2017,2140,2200,-0.1,4,2,2200,1540000
4,5,10,4,2017,3310,3390,0.4,4,2,3390,2533000
4,5,10,4,2017,4430,5790,0.4,5,2,5790,2975000
4,5,10,4,2017,2150,2980,0.3,4,2,2980,2771000
5,5,10,4,2017,5130,4670,0.3,5,2,4670,2720000
4,5,10,4,2017,4020,3930,0.3,4,2,3930,2873000
4,5,10,4,2017,4500,3930,0.3,4,2,3930,2584000
4,5,10,4,2017,4490,4470,-0.3,4,2,4470,2184000
3,5,10,4,2017,2220,1870,-0.9,2,2,1870,1859000
5,5,10,4,2017,3390,2150,-0.9,5,2,2150,2340000
3,5,10,4,2017,2260,4510,-0.9,4,2,4510,2262000
4,5,10,4,2017,2090,2110,-0.9,4,2,2110,1885000
4,5,10,4,2017,3420,3380,-0.9,5,2,3380,2054000
4,5,10,4,2017,2400,3430,-0.1,4,2,3430,1738000
5,5,10,4,2017,3930,2490,-0.1,5,2,2490,1980000
4,5,10,4,2017,4280,2360,-0.1,4,2,2360,1760000
4,5,10,4,2017,3020,4940,-0.1,4,2,4940,1782000
5,5,10,4,2017,5550,4750,-0.1,4,2,4750,1650000
3,5,10,4,2017,2910,2480,-0.1,4,2,2480,1573000
5,5,10,4,2017,3400,4100,0.7,5,2,4100,3213000
4,5,10,4,2017,2710,2560,0.7,4,2,2560,3045000
3,5,10,4,2017,2550,2630,0.7,3,2,2630,3444000
4,5,10,4,2017,3230,3840,0.6,4,2,3840,3740000
4,5,10,4,2017,4670,4230,0.6,4,2,4230,3476000
4,5,10,4,2017,3230,3030,0.6,3,2,3030,3916000
4,5,10,4,2017,3530,3340,0.6,5,2,3340,3542000
5,5,10,4,2017,2360,3450,0.4,6,2,3450,3822000
5,5,10,4,2017,5020,4930,0.4,4,2,4930,3900000
5,5,10,4,2017,4790,3830,0.4,4,2,3830,4368000
5,5,10,4,2017,6380,3040,0.4,4,2,3040,4732000
4,5,10,4,2017,4060,2410,0.4,4,2,2410,4160000
4,5,10,4,2017,4320,1920,0.4,5,2,1920,4680000
5,5,10,4,2017,6070,4680,0.1,5,2,4680,4030000
3,5,10,4,2017,3730,3620,0.1,4,2,3620,4186000
4,5,10,4,2017,4890,5790,0.1,4,2,5790,4628000
5,5,10,4,2017,6070,4750,0.1,5,2,4750,4082000
4,5,10,4,2017,3680,2690,0.1,5,2,2690,3848000
4,5,10,4,2017,3420,4090,0,4,2,4090,3750000
4,5,10,4,2017,2280,3930,0,3,2,3930,3700000
3,5,10,4,2017,3380,3390,0,4,2,3390,3575000
4,5,10,4,2017,1830,3100,0,4,2,3100,4625000
4,5,10,4,2017,4030,2160,-0.1,4,2,2160,3129000
4,5,10,4,2017,4610,2340,-0.1,4,2,2340,3465000
4,5,10,4,2017,2870,2940,-0.1,4,2,2940,3150000
4,5,10,4,2017,3820,4040,0.1,5,2,4040,3864000
3,5,10,4,2017,1990,2980,0.1,2,2,2980,3910000
3,5,10,4,2017,2510,3810,0.1,3,2,3810,4002000
4,5,10,4,2017,4360,4770,0.1,4,2,4770,3335000
3,5,10,4,2017,3580,3080,0.1,3,2,3080,3335000
4,5,10,4,2017,5830,5340,0.1,4,2,5340,3634000
4,5,10,4,2017,4930,4630,0.5,4,2,4630,3234000
5,5,10,4,2017,4150,5790,0.5,6,2,5790,3850000
3,5,10,4,2017,3590,3740,0.5,3,2,3740,3696000
4,5,10,4,2017,3630,1730,0.7,5,2,1730,3120000
4,5,10,4,2017,2400,1360,0.7,5,2,1360,3000000
3,5,10,4,2017,1480,2960,0.9,3,2,2960,3861000
4,5,10,4,2017,3310,3430,1,5,2,3430,4620000
4,5,10,4,2017,2910,2040,1,5,2,2040,4872000
3,5,10,4,2017,3090,3740,1,5,2,3740,4564000
2,5,10,4,2017,2130,2860,1,3,2,2860,4116000
4,5,10,4,2017,3910,2600,0.2,4,2,2600,3300000
4,5,10,4,2017,2610,2890,0.2,3,2,2890,3400000
3,5,10,4,2017,3040,2950,0.2,3,2,2950,3200000
4,5,10,4,2017,4410,4830,0.2,4,2,4830,3060000
3,5,10,4,2017,3810,2110,0.2,5,2,2110,3400000
4,5,10,4,2017,3950,2040,0.2,4,2,2040,3400000
4,5,10,4,2017,4070,3020,0.5,4,2,3020,3910000
4,5,10,4,2017,2430,3780,0.5,3,2,3780,4163000
4,5,10,4,2017,4770,4520,0.5,5,2,4520,3256000
4,5,10,4,2017,3920,3860,0.6,5,2,3860,3344000
5,5,10,4,2017,3640,1710,0.6,4,2,1710,3850000
2,5,10,4,2017,2410,1280,0,4,2,1280,3600000
3,5,10,4,2017,2230,3170,0.6,3,2,3170,3520000
4,5,10,4,2017,3270,2980,0.4,5,2,2980,3900000
4,5,10,4,2017,4440,4040,0.4,3,2,4040,4758000
4,5,10,4,2017,5440,4830,0.1,4,2,4830,4602000
4,5,10,4,2017,3860,3170,0,5,2,3170,4650000
4,5,10,4,2017,4240,3390,0,4,2,3390,4150000
4,5,10,4,2017,4470,2780,0,5,2,2780,3850000
3,5,10,4,2017,2080,2870,0.7,4,2,2870,3654000
4,5,10,4,2017,2860,2460,0.7,4,2,2460,3200000
4,5,10,4,2017,2960,1920,0.7,3,2,1920,3276000
3,5,10,4,2017,1800,2340,0.1,4,2,2340,4160000
4,5,10,4,2017,3640,3750,0,4,2,3750,3650000
4,5,10,4,2017,4010,1870,0,4,2,1870,4350000
3,5,10,4,2017,2610,2810,-0.1,3,2,2810,3318000
5,5,10,4,2017,6050,4210,0.7,6,2,4210,3360000
5,5,10,4,2017,4280,5030,0.6,4,2,5030,3278000
4,5,10,4,2017,2630,3050,0,5,2,3050,4625000
5,5,10,4,2017,5220,4190,-0.1,5,2,4190,3297000
4,5,10,4,2017,2570,1880,0.1,3,2,1880,3726000
4,5,10,4,2017,5010,4760,-0.1,4,2,4760,1617000
4,5,10,4,2017,2760,2530,0.7,3,2,2530,3024000
4,5,10,4,2017,2350,2550,0.7,4,2,2550,3213000
3,5,10,4,2017,2810,2810,0.4,4,2,2810,4082000
4,5,10,4,2017,3930,4250,0.1,4,2,4250,4140000
4,5,10,4,2017,2640,3180,0.6,4,2,3180,3674000
4,5,10,4,2017,3550,3110,0.4,4,2,3110,3848000
5,5,10,4,2017,3720,2180,-0.1,5,2,2180,3528000
4,5,10,4,2017,3690,1880,-0.1,3,2,1880,1738000
3,5,10,4,2017,4460,3770,-0.1,3,2,3770,1705000
3,5,10,4,2017,3060,3510,0.4,3,2,3510,4576000
4,5,10,4,2017,4170,1930,0,5,2,1930,3625000
5,5,10,4,2017,2630,3030,0,4,2,3030,4575000
5,5,10,4,2017,4510,2200,-0.1,4,2,2200,3822000
6,5,10,4,2017,4070,4690,0.4,5,2,4690,3874000
4,5,10,4,2017,5990,4690,0.4,4,2,4690,3978000
5,5,10,4,2017,2940,3750,0.1,4,2,3750,4420000
4,5,10,4,2017,6370,1490,0.5,4,2,1490,3960000
4,5,10,4,2017,3060,3240,-0.1,4,2,3240,1771000
3,5,10,4,2017,2810,3120,0.7,3,2,3120,3570000
3,5,10,4,2017,3120,3400,0.6,4,2,3400,3256000
3,5,10,4,2017,4570,3180,0.1,5,2,3180,3848000
4,5,10,4,2017,3980,2450,0.1,4,2,2450,4602000
3,5,10,4,2017,2670,3190,0.1,4,2,3190,3956000
5,5,10,4,2017,5584,5030,-0.1,4,2,5030,1848000
4,5,10,4,2017,3090,3760,0.6,4,2,3760,3784000
4,5,10,4,2017,3845,1710,0.1,4,2,1710,4550000
4,5,10,4,2017,4300,4650,-0.1,4,2,4650,3045000
4,5,10,4,2017,3530,2680,0.7,5,2,2680,3580000
4,5,10,4,2017,4070,2640,0.7,5,2,2640,2900000
4,5,10,4,2017,4670,3240,0.7,5,2,3240,3570000
4,5,10,4,2017,4590,3350,0.6,5,2,3350,3784000
4,5,10,4,2017,5980,2840,-0.1,4,2,2840,3528000
5,5,10,4,2017,4500,4470,0.5,6,2,4470,3696000
3,5,10,4,2017,2450,3020,0.7,5,2,3020,3100000
4,5,10,4,2017,3820,2440,0.4,4,2,2440,4212000
4,5,10,4,2017,3570,1760,0.1,5,2,1760,4160000
4,5,10,4,2017,3240,4240,-0.1,4,2,4240,3633000
3,5,10,4,2017,4270,3860,-0.1,4,2,3860,3381000
3,5,10,4,2017,2870,2870,-0.1,5,2,2870,3276000
4,5,10,4,2017,4870,5000,0.5,4,2,5000,4048000
4,5,10,4,2017,3810,3040,0.5,4,2,3040,3476000
4,5,10,4,2017,3290,2660,0.7,4,2,2660,3740000
4,5,10,4,2017,3790,2740,-0.1,3,2,2740,1760000
4,5,10,4,2017,4060,3220,-0.1,4,2,3220,1980000
4,5,10,4,2017,2400,2940,-0.1,4,2,2940,1727000
5,5,10,4,2017,4590,3030,-0.1,5,2,3030,1881000
5,5,10,4,2017,6640,4620,0.7,4,2,4620,3822000
3,5,10,4,2017,2330,3020,0.4,4,2,3020,3848000
4,5,10,4,2017,3485,2960,0.4,4,2,2960,4290000
2,5,10,4,2017,2500,1880,0,5,2,1880,4250000
4,5,10,4,2017,3860,4410,0.5,4,2,4410,3872000
3,5,10,4,2017,1790,2850,0.5,3,2,2850,3520000
5,5,10,4,2017,2460,3300,0.7,3,2,3300,3360000
4,5,10,4,2017,4070,3770,0.6,3,2,3770,3256000
2,5,10,4,2017,3220,2370,0,3,2,2370,3950000
4,5,10,4,2017,2370,1780,0,3,2,1780,3750000
6,5,10,4,2017,5240,1930,0.6,4,2,1930,4092000
2,5,10,4,2017,2400,2420,0.1,4,2,2420,3796000
4,5,10,4,2017,3320,1560,0,4,2,1560,4250000
5,5,10,4,2017,2260,1810,0,5,2,1810,3575000
3,5,10,4,2017,2440,2940,0.1,5,2,2940,3289000
4,5,10,4,2017,3120,2190,0.5,4,2,2190,3740000
4,5,10,4,2017,3410,3360,0.7,5,2,3360,3633000
4,5,10,4,2017,4390,2160,0.7,5,2,2160,3171000
5,5,10,4,2017,3230,1910,0.6,5,2,1910,3740000
3,5,10,4,2017,2800,1770,0,4,2,1770,3675000
5,5,10,4,2017,4160,3030,0.1,5,2,3030,3910000
3,5,10,4,2017,3070,3000,0.7,4,2,3000,3570000
4,5,10,4,2017,2240,2950,0.7,3,2,2950,3444000
3,5,10,4,2017,2480,3200,0.1,4,2,3200,4160000
4,5,10,4,2017,2810,2490,0.1,4,2,2490,3874000
4,5,10,4,2017,4540,3750,0.1,3,2,3750,4394000
4,5,10,4,2017,3420,1900,-0.1,5,2,1900,3024000
4,5,10,4,2017,3720,3030,-0.1,6,2,3030,3192000
3,5,10,4,2017,2540,3330,-0.1,5,2,3330,1760000
4,5,10,4,2017,3210,2410,0.6,5,2,2410,3520000
3,5,10,4,2017,3560,3440,0,4,2,3440,4375000
5,5,10,4,2017,2770,2660,0.9,4,2,2660,4320000
3,5,10,4,2017,4570,3810,0.7,4,2,3810,3318000
3,5,10,4,2017,2130,1980,0.7,4,2,1980,3297000
3,5,10,4,2017,2370,3140,1,3,2,3140,5040000
4,5,10,4,2017,4660,3140,-0.1,3,2,3140,3444000
3,5,10,4,2017,2150,2990,0.6,3,2,2990,3696000
3,5,10,4,2017,2690,2940,0.5,3,2,2940,3630000
3,5,10,4,2017,1980,3060,0.5,4,2,3060,3190000
3,5,10,4,2017,3000,2580,-0.1,4,2,2580,3549000
3,5,10,4,2017,3600,2620,0.4,4,2,2620,4420000
6,5,10,4,2017,3930,2880,0.4,5,2,2880,4368000
4,5,10,4,2017,3020,3030,0.4,4,2,3030,4550000
4,5,10,4,2017,2870,3640,-0.9,3,2,3640,1950000
4,5,10,4,2017,2600,3300,-0.1,4,2,3300,1914000
5,5,10,4,2017,3390,4460,0.4,5,2,4460,4420000
3,5,10,4,2017,2800,3220,0.4,5,2,3220,4810000
4,5,10,4,2017,4510,3510,-0.1,5,2,3510,2057000
3,5,10,4,2017,2360,3010,0.6,4,2,3010,3806000
4,5,10,4,2017,4010,3550,0.1,5,2,3550,4680000
3,5,10,4,2017,3880,3470,0.7,5,2,3470,3822000
3,5,10,4,2017,3910,2920,0.6,4,2,2920,3850000
4,5,10,4,2017,1820,2130,0.1,4,2,2130,3542000
3,5,10,4,2017,3240,2930,0.6,3,2,2930,3256000
4,5,10,4,2017,3020,3880,0.9,5,2,3880,4320000
4,5,10,4,2017,2180,2500,0,4,2,2500,3750000
4,5,10,4,2017,2300,2910,-0.1,4,2,2910,1826000
4,5,10,4,2017,2790,2690,0,5,2,2690,3725000
4,5,10,4,2017,2580,2380,-0.1,4,2,2380,1661000
2,5,10,4,2017,2360,2260,0.3,3,2,2260,2992000
2,5,10,4,2017,1930,2670,1,3,2,2670,4760000
5,5,10,4,2017,2330,1710,0.6,4,2,1710,3344000
4,5,10,5,2017,3610,2960,0.4,4,2,2960,3349000
3,5,10,5,2017,4080,4080,0.4,4,2,4080,3893000
4,5,10,5,2017,3040,2980,0.4,3,2,2980,3655000
5,5,10,5,2017,3790,3010,0.4,4,2,3010,3196000
4,5,10,5,2017,3930,1780,0.3,4,2,1780,3196000
3,5,10,5,2017,3000,3430,0.3,4,2,3430,3740000
3,5,10,5,2017,2660,2660,-0.3,3,2,2660,2470000
5,5,10,5,2017,2880,3050,-0.9,3,2,3050,2509000
4,5,10,5,2017,3170,2740,-0.1,5,2,2740,2068000
4,5,10,5,2017,2890,2860,-0.1,3,2,2860,2475000
6,5,10,5,2017,4340,2050,0.7,8,2,2050,4515000
3,5,10,5,2017,3690,2950,0.6,6,2,2950,4796000
5,5,10,5,2017,3650,2920,0.6,7,2,2920,5060000
4,5,10,5,2017,2830,3560,0.6,3,2,3560,4906000
3,5,10,5,2017,4750,3120,0.6,4,2,3120,4796000
7,5,10,5,2017,6420,1800,0.4,5,2,1800,5824000
4,5,10,5,2017,4130,3140,0.4,4,2,3140,4940000
5,5,10,5,2017,4260,3460,0.4,5,2,3460,6032000
5,5,10,5,2017,3580,2180,0.1,6,2,2180,5148000
4,5,10,5,2017,2610,2590,0.1,3,2,2590,5200000
3,5,10,5,2017,3690,2310,0,2,2,2310,4750000
5,5,10,5,2017,3100,3150,-0.1,5,2,3150,4725000
5,5,10,5,2017,4240,3010,-0.1,4,2,3010,4599000
5,5,10,5,2017,3250,4480,-0.1,5,2,4480,3990000
3,5,10,5,2017,3120,3740,0.1,5,2,3740,4370000
4,5,10,5,2017,2510,2870,0.5,4,2,2870,4400000
4,5,10,5,2017,3600,2760,0.9,3,2,2760,6021000
4,5,10,5,2017,4410,3120,0.5,5,2,3120,5280000
6,5,10,5,2017,6220,2680,0.2,4,2,2680,3880000
5,5,10,5,2017,4570,4850,0.9,5,2,4850,4840000
4,5,10,5,2017,7420,5610,0.5,4,2,5610,4485000
4,5,10,5,2017,4210,3520,0.5,4,2,3520,4393000
4,5,10,5,2017,2920,5790,0.3,5,2,5790,4512000
3,5,10,5,2017,3120,3740,0.3,5,2,3740,4656000
3,5,10,5,2017,2510,2810,0,3,2,2810,4875000
5,5,10,5,2017,4020,1960,0.5,4,2,1960,4180000
3,5,10,5,2017,2830,3150,0.5,4,2,3150,4290000
5,5,10,5,2017,3940,3290,-0.1,5,2,3290,2200000
3,5,10,5,2017,3280,3530,0.1,3,2,3530,4888000
4,5,10,5,2017,5080,4730,0.1,4,2,4730,4370000
5,5,10,5,2017,4070,3430,0.7,4,2,3430,4600000
3,5,10,5,2017,5403,3980,0.7,3,2,3980,4260000
3,5,10,5,2017,1970,2440,0.7,4,2,2440,3800000
5,5,10,5,2017,4050,3330,0.7,5,2,3330,4620000
4,5,10,5,2017,2720,2640,0.4,4,2,2640,5980000
3,5,10,5,2017,3230,3690,0.7,3,2,3690,4431000
6,5,10,5,2017,5060,3010,-0.1,4,2,3010,2365000
4,5,10,5,2017,3150,3890,0.1,5,2,3890,4324000
4,5,10,5,2017,4230,3980,0.7,4,2,3980,4368000
4,5,10,5,2017,2530,3250,0.1,4,2,3250,5060000
4,5,10,5,2017,4250,2830,0.7,4,2,2830,4830000
4,5,10,5,2017,4065,3070,0.6,4,2,3070,4290000
3,5,10,5,2017,2370,2550,0.6,3,2,2550,4906000
4,5,10,5,2017,4360,2500,-0.1,4,2,2500,4494000
4,5,10,5,2017,3940,2370,0.7,5,2,2370,3940000
3,5,10,5,2017,3190,2750,-0.1,4,2,2750,4473000
4,5,10,5,2017,3350,3790,0,4,2,3790,5500000
3,5,10,5,2017,4260,3540,-0.1,4,2,3540,2200000
4,5,10,5,2017,3140,4440,-0.1,8,2,4440,2167000
4,5,10,5,2017,3140,3990,0,4,2,3990,5625000
6,5,10,5,2017,6660,2660,0.5,5,2,2660,4224000
4,5,10,5,2017,4180,2950,-0.1,5,2,2950,2079000
4,5,10,5,2017,4350,2190,0.7,4,2,2190,4347000
4,5,10,5,2017,3480,2800,0.1,4,2,2800,4485000
5,5,10,5,2017,3390,3970,0.7,4,2,3970,4830000
4,5,10,5,2017,4280,3420,0.1,4,2,3420,5018000
5,5,10,5,2017,4285,1570,-0.1,4,2,1570,3969000
4,5,10,5,2017,4450,2310,-0.1,5,2,2310,4179000
4,5,10,5,2017,4360,2180,0.6,4,2,2180,4356000
4,5,10,5,2017,3480,2410,0.5,4,2,2410,4510000
4,5,10,5,2017,2540,3880,0.7,4,2,3880,4263000
3,5,10,5,2017,3680,3410,0.6,4,2,3410,4180000
4,5,10,5,2017,2840,3680,0.6,6,2,3680,4180000
3,5,10,5,2017,2180,3240,-0.9,4,2,3240,2990000
2,5,10,5,2017,3550,3000,-0.1,4,2,3000,2310000
4,5,10,5,2017,2860,3230,0.7,7,2,3230,4095000
3,5,10,5,2017,2770,3450,0.4,3,2,3450,5694000
4,5,10,5,2017,2530,4120,0.4,3,2,4120,5616000
3,5,10,5,2017,3140,3130,0.1,4,2,3130,4966000
3,5,10,5,2017,3900,3590,0,4,2,3590,4750000
3,5,10,6,2017,3370,2880,0.4,5,2,2880,4046000
5,5,10,6,2017,4000,3820,0.3,4,2,3820,3995000
4,5,10,6,2017,3990,3450,0.3,4,2,3450,4624000
4,5,10,6,2017,2760,3540,-0.3,5,2,3540,3120000
5,5,10,6,2017,4280,3570,-0.9,4,2,3570,3354000
4,5,10,6,2017,3150,2760,0.6,4,2,2760,5940000
6,5,10,6,2017,5180,2270,0.6,4,2,2270,5412000
3,5,10,6,2017,3000,3000,0.4,3,2,3000,6240000
3,5,10,6,2017,4290,3620,0.4,5,2,3620,6968000
4,5,10,6,2017,2860,2980,0.4,4,2,2980,7150000
3,5,10,6,2017,2260,4230,0,4,2,4230,6225000
3,5,10,6,2017,4570,3890,0.1,4,2,3890,5888000
5,5,10,6,2017,3250,3640,0.1,4,2,3640,5635000
4,5,10,6,2017,4430,2470,0.1,5,2,2470,5635000
4,5,10,6,2017,4360,3260,0.5,5,2,3260,6325000
5,5,10,6,2017,4660,3340,0.5,5,2,3340,6072000
5,5,10,6,2017,3400,3390,0.1,4,2,3390,5980000
4,5,10,6,2017,3060,1680,0.7,3,2,1680,5208000
4,5,10,6,2017,3400,3910,-0.1,4,2,3910,5040000
5,5,10,6,2017,4430,2970,0.7,6,2,2970,5040000
4,5,10,6,2017,4900,2200,-0.1,4,2,2200,5019000
5,5,10,6,2017,3745,2960,-0.1,5,2,2960,2970000
4,5,10,6,2017,7850,6210,0.5,4,2,6210,5940000
4,5,10,6,2017,2880,2050,0.1,4,2,2050,6708000
4,5,10,6,2017,2659,4340,0.1,4,2,4340,6682000
5,5,10,6,2017,4560,4010,0.7,5,2,4010,5187000
5,5,10,6,2017,5050,3750,-0.1,5,2,3750,5334000
5,5,10,6,2017,4270,3480,0.7,6,2,3480,4700000
4,5,10,6,2017,3690,4150,0.6,4,2,4150,5280000
4,5,10,6,2017,4270,3710,-0.1,4,2,3710,2695000
4,5,10,6,2017,4140,4470,0.1,5,2,4470,5750000
5,5,10,6,2017,7880,2740,0.5,5,2,2740,5324000
5,5,10,6,2017,4670,3240,0.1,7,2,3240,6370000
3,5,10,6,2017,3831,3850,0.7,5,2,3850,5670000
5,5,10,6,2017,4300,3070,0.4,4,2,3070,6500000
4,5,10,6,2017,4430,3930,-0.1,4,2,3930,3025000
4,5,10,6,2017,3800,3940,0.1,4,2,3940,5520000
4,5,10,7,2017,3030,4140,0.4,4,2,4140,5015000
4,5,10,7,2017,3430,3550,0,3,2,3550,7500000
6,5,10,7,2017,6290,6110,-0.1,5,2,6110,6258000
4,5,10,7,2017,5190,3840,0.1,5,2,3840,6670000
3,5,10,7,2017,3750,3540,0.3,5,2,3540,6960000
4,5,10,7,2017,3080,3540,0.1,4,2,3540,7540000
5,5,10,7,2017,3850,3350,0.7,4,2,3350,6300000
4,5,10,7,2017,4130,3930,0.1,4,2,3930,6647000
4,5,10,7,2017,4490,2710,-0.1,3,2,2710,6552000
3,5,10,7,2017,3920,3450,0.4,3,2,3450,8060000
4,5,10,7,2017,4810,3970,0.4,4,2,3970,8320000
6,5,10,7,2017,5090,3830,0.6,5,2,3830,6820000
3,5,10,7,2017,4390,3420,0.6,4,2,3420,6336000
4,5,10,7,2017,4860,3580,0.4,4,2,3580,7670000
5,5,10,7,2017,3230,2570,0,4,2,2570,7375000
7,5,10,7,2017,6120,4140,0,5,2,4140,7225000
4,5,10,7,2017,3850,2410,0.5,5,2,2410,6600000
7,5,10,8,2017,8020,4160,0.4,5,2,4160,5610000
6,5,10,8,2017,6200,3560,-0.3,5,2,3560,7241000
5,5,10,8,2017,4440,2940,-0.3,5,2,2940,4290000
5,5,10,8,2017,5450,3160,0.7,5,2,3160,7182000
5,5,10,8,2017,4910,3430,0,3,2,3430,9500000
4,5,10,8,2017,4830,3820,0,4,2,3820,9100000
6,5,10,8,2017,5490,2910,0,5,2,2910,9100000
5,5,10,8,2017,3540,3470,1.1,5,2,3470,9639000
6,5,10,8,2017,5760,3140,0,4,2,3140,10000000
5,5,10,8,2017,5770,4620,-0.1,4,2,4620,8085000
3,5,10,8,2017,6430,3720,0.7,4,2,3720,9429000
8,5,10,8,2017,8860,4540,0.1,6,2,4540,17914000
6,5,10,8,2017,5990,3430,0,5,2,3430,12775000
5,5,10,8,2017,3740,3670,0.7,3,2,3670,7140000
4,5,10,8,2017,3350,2980,-0.1,4,2,2980,4081000
5,5,10,8,2017,7680,3930,0,5,2,3930,17650000
4,5,10,8,2017,3420,3680,-0.1,3,2,3680,7560000
3,4,8,1,1964,1270,1320,0.4,3,3,1320,757690
3,4,8,1,1963,1600,1680,0.4,3,3,1680,741387
3,4,8,1,1961,1405,1495,0.4,3,3,1495,680000
4,4,8,1,1957,1360,1500,0.4,3,3,1500,608600
3,4,8,1,1959,1630,1320,0.4,3,3,1320,654500
3,4,8,1,1961,1553,1509,0.4,3,3,1509,700400
3,4,8,1,1958,1330,1330,0.4,3,3,1330,637500
3,4,8,1,1953,1320,1330,0.4,2,3,1330,516800
4,4,8,1,1959,1380,1370,0.4,3,3,1370,644300
3,3,6,1,1952,1270,1270,0.4,3,3,1270,496400
2,4,8,1,1961,1170,1290,0.4,2,3,1290,688500
3,4,8,1,1969,1300,1320,0.4,3,3,1320,859350
3,4,8,1,1958,1540,1540,0.4,3,3,1540,637500
3,4,8,1,1963,1140,1290,0.3,2,3,1290,722500
2,4,8,1,1963,1400,1270,0.3,3,3,1270,722500
3,4,8,1,1966,1420,1350,0.3,3,3,1350,793900
3,4,8,1,1961,1430,1430,0.3,3,3,1430,691900
3,4,8,1,1967,1290,1290,0.3,2,3,1290,817700
2,4,8,1,1954,1270,1090,0.3,3,3,1090,552500
3,4,8,1,1970,1480,1480,0.3,3,3,1480,884000
3,4,8,1,1960,1350,1390,0.3,2,3,1390,677450
2,3,6,1,1952,1320,1430,0.3,2,3,1430,503200
3,4,8,1,1970,1300,1300,0.3,3,3,1300,875500
4,4,8,1,1969,1220,1550,0.3,3,3,1550,850000
2,4,8,1,1965,1420,1380,-0.3,3,3,1380,591500
3,4,8,1,1967,1320,1350,-0.3,3,3,1350,617500
3,4,8,1,1958,1484,1484,-0.3,3,3,1484,474500
3,4,8,1,1969,1640,1440,-0.3,3,3,1440,655850
3,4,8,1,1968,1610,1540,-0.3,3,3,1540,648700
3,4,8,1,1971,1240,1470,-0.3,3,3,1470,688935
3,4,8,1,1958,1571,1520,-0.9,3,3,1520,476775
3,4,8,1,1961,1410,1430,-0.9,3,3,1430,527930
3,4,8,1,1962,1408,1408,-0.9,3,3,1408,541171.8
3,4,8,1,1962,1540,1620,-0.9,3,3,1620,539500
2,4,8,1,1960,1463,1484,-0.9,3,3,1484,507000
3,4,8,1,1968,1390,1680,-0.9,3,3,1680,648700
2,4,8,1,1958,1270,1370,-0.1,3,3,1370,406945
3,4,8,1,1969,1480,1480,-0.1,3,3,1480,550000
4,4,8,1,1963,1550,1550,-0.1,3,3,1550,473000
3,3,6,1,1952,1330,1330,-0.1,3,3,1330,330000
2,4,8,1,1965,1290,1290,-0.1,3,3,1290,495000
2,4,8,1,1954,1110,1110,-0.1,2,3,1110,352000
4,4,8,1,1970,1460,1400,-0.1,3,3,1400,573100
3,4,8,1,1969,1760,1520,-0.1,3,3,1520,555500
2,4,8,1,1953,1500,1500,-0.1,2,3,1500,339487.5
3,4,8,1,1962,1606,1516,0.7,3,3,1516,876225
3,4,8,1,1970,1170,1350,0.7,3,3,1350,1091895
3,4,8,1,1963,1150,1360,0.7,2,3,1360,892500
1,4,8,1,1956,820,820,0.7,2,3,820,713895
3,4,8,1,1968,1730,1690,0.7,3,3,1690,1029000
3,4,8,1,1959,1536,1420,0.7,3,3,1420,793800
3,4,8,1,1962,1540,1620,0.7,3,3,1620,882000
3,4,8,1,1969,1420,1510,0.7,3,3,1510,1071000
1,3,6,1,1950,1747,1620,0.7,2,3,1620,561750
3,4,8,1,1955,1370,1399,0.7,3,3,1399,686700
2,4,8,1,1965,1160,1268,0.7,3,3,1268,963900
3,4,8,1,1965,1540,1230,0.7,3,3,1230,944895
2,4,8,1,1969,1410,1350,0.6,3,3,1350,1100000
3,4,8,1,1962,1470,1540,0.6,3,3,1540,909590
2,4,8,1,1964,1020,1340,0.6,2,3,1340,971850
2,4,8,1,1964,1270,1610,0.6,2,3,1610,963600
4,4,8,1,1963,2760,2590,0.6,5,3,2590,934890
3,4,8,1,1960,1430,1430,0.6,3,3,1430,874500
4,4,8,1,1963,2760,2760,0.6,5,3,2760,934890
3,4,8,1,1959,1270,1350,0.6,3,3,1350,830500
2,3,6,1,1951,1280,1420,0.6,3,3,1420,618200
